epoch,model_variant,estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_grad_score_norm
51,pg,score_function,0.01438321937651684,0.30539680644869804,0.021633817271019023,0.001242877765769664,0.24136637710034847,0.8158829361200333,-0.02071394569520635,-0.002648077866372963,0.03395364220098903,0.0007437696100775307,0.03584602152113803,0.05155829980503768,0.03395364237561201,8.62341915567716,0.007719218172132969,0.3001003861427307,0.022967958077788352,0.0002720181824770407,0.23240027725696563,0.6956697821617126,0.0003003172809258103,-0.00512485159561038,0.0355136938393116,0.0014531255466863513,0.0380945511162281,0.061598557978868484,0.03551369570195675,10.573066782951354
52,pg,score_function,0.015195703987653056,0.29958471407492954,0.022576875208566587,0.001519751777162126,0.24582394460837045,0.7994982600212097,-0.0216321437909149,-0.0036914923208920905,0.03192951233359054,0.0006831051881211655,0.03393312369007617,0.04966292829097559,0.03192951301267991,8.524226953585943,0.006349858921021223,0.26849275529384614,0.023995503038167953,0.00037638286157744006,0.248560306429863,0.7041777849197388,0.0003611720632761717,-0.00752980699762702,0.024270167015492915,0.0012041673704516142,0.026411991752684116,0.0412860594689846,0.02427016794681549,8.794097280502319
53,pg,score_function,0.021305751443530124,0.3139467251797517,0.02261802142796417,0.001441874241488487,0.25357281665007275,0.7920507863163948,-0.03768897965619544,0.0027873696793297618,0.035635722374233104,0.0007684176744078286,0.037820037066315614,0.05538054462522268,0.03563572251005098,9.557828505833944,0.007460005953907967,0.32564576864242556,0.022758925333619118,0.0001121864523071281,0.24419465959072112,0.6850366830825806,0.00043318710231687874,-0.0044803890399634835,0.03319295272231102,0.0011853114177938552,0.03561529852449894,0.05913461670279503,0.03319295197725296,7.649051403999328
54,pg,score_function,0.018408748030196875,0.34078628321488696,0.021366253572826583,0.0014247411551716975,0.22127162603040537,0.7716677784919739,-0.06522889413887849,0.0006019156717229635,0.036919094854965806,0.0008577434479472382,0.03917191488047441,0.06111916216711203,0.036919095165406667,10.079892536004385,0.012085865437984466,0.3193996548652649,0.023162376880645753,0.00034997962247871326,0.20581498444080354,0.6261135816574097,0.00034909823152702303,-0.001245221309363842,0.031702089682221414,0.00079852124908939,0.034111570194363595,0.06316105797886848,0.031702089682221414,7.339876371622085
55,pg,score_function,0.018355270964093506,0.30951822300752,0.02327306188332538,0.0018827457730973645,0.22849779948592186,0.7639431183536848,-0.03833367860170256,-0.002694989082859441,0.03140459108787278,0.0007728474411123898,0.03352275141514838,0.05210433589915434,0.031404590932652354,10.078063605974117,0.008418556302785873,0.27614047527313235,0.02412896268069744,0.0005580449342232896,0.22326438128948212,0.6321016907691955,0.00041949441365431996,-0.006436149682849645,0.02073918832466006,0.0009291794674936682,0.022577131539583205,0.039723557978868486,0.020739187207072973,6.104162621498108
56,pg,score_function,0.012742332241032273,0.2964026952783267,0.023108866919452947,0.0009236079173812565,0.22542371849219003,0.7704379657904307,-0.023984737502056912,-0.0034301409614272416,0.032553609557605036,0.0008075781115621794,0.03452313856299346,0.05430422599116961,0.032553609441189714,9.5795984963576,0.009418749157339335,0.2816375732421875,0.023804375901818275,0.00018687142701310223,0.21758756339550017,0.6572172045707703,0.0002858494670363143,-0.0034177958965301513,0.028670842945575713,0.0012349539319984615,0.030945895239710808,0.0530048094689846,0.028670841827988625,7.759958648681641
57,pg,score_function,0.01676676624144117,0.3312178576985995,0.02151784929446876,0.0018223181781789795,0.2343695623179277,0.8044744978348414,-0.0334273625297404,-0.0031037492687270665,0.03151027190809449,0.0006666676699751406,0.03328478986319775,0.04940041185667118,0.031510272645391524,8.224392806490263,0.004634061641991138,0.33919757604599,0.02203926183283329,0.00024150412136805243,0.2266959637403488,0.6872109532356262,0.0005321580334566534,-0.007593089435249567,0.03301815213635564,0.0015478878689464183,0.035375100746750834,0.06069711614400149,0.0330181535333395,10.267835998535157
58,pg,score_function,0.014401289750821888,0.354847972591718,0.02092097435767452,0.0013297615861299998,0.2319255918264389,0.8020694553852081,-0.06368275167308941,-0.002708005517585358,0.032681490149116144,0.0007627436771144858,0.03461354423779994,0.05088625685311854,0.032681490818504244,9.329914972186089,0.0053975462913513185,0.33310626745224,0.02176407501101494,0.00024879151897039264,0.22033726572990417,0.68039470911026,0.00030698954651597887,-0.006728448532521724,0.02692782413214445,0.00120295638917014,0.0291274880990386,0.049759615957736966,0.02692782413214445,7.07417061328888
59,pg,score_function,0.01821761029229189,0.3335956061879794,0.021028436720371246,0.0019318925766202237,0.2213472363849481,0.785325954357783,-0.04207823177830505,-0.001956070863040319,0.03086385732361426,0.0007519386320685347,0.032811971846967936,0.050334971475725375,0.030863857983301084,9.097376336654028,0.01578208673745394,0.292479532957077,0.023263606801629068,0.0005017130162862316,0.22693975865840912,0.6621167898178101,0.00035903871466871353,0.001641718577593565,0.02379797361791134,0.001059626991627738,0.025526615604758263,0.04429086595773697,0.023797973804175854,6.7217864990234375
60,pg,score_function,0.016070069221314043,0.2883083050449689,0.022996954309443634,0.001139812248897254,0.21949810907244682,0.7602381035685539,-0.05937038698236089,-0.0011274691253978137,0.030326036086383585,0.0007764510707299147,0.03233310618088581,0.050681493730129056,0.030326037066212546,9.435672879219055,0.019839563593268394,0.25877746641635896,0.0250276867300272,0.0005070621402410325,0.21034935116767883,0.6563560485839843,0.0002073913026833907,0.004790409374982119,0.03205366153270006,0.001130861818091944,0.03540452215820551,0.06460336595773697,0.03205366171896458,7.632174253463745
61,pg,score_function,0.009706052156010022,0.26985939716299373,0.02378268400207162,0.0006182291373401464,0.216877156868577,0.7513232951362928,-0.05727046098581923,-0.005276435428337815,0.03151274969180425,0.0007204025805549463,0.03345389694247084,0.05279738005871574,0.03151275037089363,8.840295622746149,0.00823953002691269,0.2510138422250748,0.024476061388850213,0.0004670946279020427,0.230825537443161,0.7057498574256897,0.00032148563186638055,-0.006333973910659552,0.030136294290423395,0.001057196652982384,0.03290045075118542,0.05288461595773697,0.03013629503548145,7.018872094154358
62,pg,score_function,0.009880276377468059,0.29397211223840714,0.022707164598007996,0.0007998671101461241,0.24474326334893703,0.827724926173687,-0.04468402967631846,-0.005472641312129174,0.0358720336710879,0.0007468788814245878,0.037850932606185474,0.054708501401667796,0.03587203395242492,9.338240320483843,0.01356072761118412,0.31880574822425845,0.022193222120404244,0.0006012413241478498,0.24150621891021729,0.7330775380134582,0.0004136793460929766,-0.0005420899018645286,0.04388391226530075,0.0016727501177228987,0.0466868594288826,0.07319711595773697,0.04388391226530075,9.330515575408935
63,pg,score_function,0.011556551908142865,0.34578269471724826,0.020207284251227975,0.0012170347114306423,0.24492674134671688,0.8327071964740753,-0.033422834837134964,-0.004632263648090884,0.032301109769226365,0.0006942245017853566,0.03411100457500046,0.047079763685663543,0.032301110099069774,8.628271167476973,0.007718255091458559,0.3271037101745605,0.021151792630553244,0.000203720064018853,0.24062252044677734,0.7541287899017334,0.000394908752059564,-0.0038762414711527526,0.023502808623015882,0.0010562112147454172,0.02474641166627407,0.03725961595773697,0.02350280936807394,5.057151460647583
64,pg,score_function,0.012552748977517089,0.3548611104488373,0.020208192911619943,0.001306084153725351,0.24399135634303093,0.8583244234323502,-0.02445388287833339,-0.004081768206863974,0.04525525759284695,0.0008104042365933614,0.047510074373955526,0.06667401734739542,0.04525525844655931,9.618139187494913,0.003095757961273193,0.30279738306999204,0.022175655886530875,0.0004973874412826263,0.25027775168418886,0.760246992111206,0.000426992290886119,-0.010479007288813591,0.03613129779696465,0.0011761919362470508,0.038382429629564285,0.056790866702795026,0.03613129742443562,9.281593251228333
65,pg,score_function,0.015425729759347936,0.3190517897407214,0.021272991318255663,0.001321909924352364,0.2533596468468507,0.8540819784005483,-0.04281120151760357,-0.001820315441970403,0.036553330273212246,0.0006595036738872295,0.03836124643567018,0.053101899179940425,0.036553329914265,8.349623829126358,0.012061160989105701,0.30631946921348574,0.021782006323337554,0.0006777358892577467,0.24877137541770936,0.7578543186187744,0.0005819361831527203,-0.0022185218855156562,0.02424811301752925,0.0011766687559429557,0.025924218259751795,0.03816105835139751,0.02424811227247119,6.955107975006103
66,pg,score_function,0.015598182915709913,0.31773949538667995,0.021412266961609323,0.0012340815176397069,0.24375654570758343,0.8126785010099411,-0.06475945126840088,-0.001278358216950437,0.03152369110224148,0.0006558358193918442,0.03325599720119499,0.04803532424072424,0.03152369101492999,8.190503651897112,0.022762186545878648,0.30362555384635925,0.022393913194537162,0.0004945086315274238,0.22336550056934357,0.7403905153274536,0.0002982497971970588,0.009092686841086106,0.03590776491910219,0.0010438251192681491,0.03817715048789978,0.06237980797886848,0.035907766222953795,8.775949835777283
67,pg,score_function,0.018355939479079098,0.264871209859848,0.02403609307172398,0.001162859136940142,0.22332979614535967,0.8068547497193018,-0.05175707184882109,0.000523597346424746,0.029923692209801327,0.0006859017491175715,0.031664241144123174,0.046449722877393164,0.029923692723968998,7.936922897895177,0.010521060787141323,0.24080151617527007,0.026181299611926077,0.00021532485261559485,0.22515303492546082,0.7387961626052857,0.0002880270883906633,-0.0036462135147303345,0.046040868386626244,0.001458089065272361,0.048888062685728075,0.08022836595773697,0.046040871366858485,9.832868719100953
68,pg,score_function,0.017264468090919156,0.25973576307296753,0.02476473501883447,0.0012141834461492824,0.20819536472360292,0.7876388529936472,-0.05775237902707886,-0.0011888166639740423,0.02937125299164715,0.0005873364989383845,0.030943812802433968,0.04756804495506609,0.029371252981945872,7.059200445810954,0.0067025886848568915,0.2601945519447327,0.023706166818737984,0.00036120074219070375,0.20899103879928588,0.6926605939865113,0.0006068598187994212,-0.006956498371437192,0.014714201912283897,0.0007133683131542057,0.015714127011597155,0.024879808351397515,0.014714201539754867,5.550368010997772
