user_id,pto_pred,target
2720,3.9769423,6
2721,5.3655467,14
2722,5.3338485,11
2723,8.013891,9
2724,8.088092,13
2725,5.178123,4
2726,6.200144,9
2727,0.68831766,0
2728,0.9737032,1
2729,9.715304,0
2730,7.726627,12
2731,7.280396,10
2732,8.338847,8
2733,3.442916,0
2734,7.94235,11
2735,5.3698926,8
2736,4.1295404,4
2737,4.001857,2
2738,4.9176416,5
2739,0.4702112,3
2740,0.973535,0
2741,3.5014603,1
2742,4.0278444,6
2743,4.38027,5
2744,6.203668,0
2745,6.421869,5
2746,4.1820984,2
2747,3.4831297,0
2748,0.4702112,0
2749,6.503019,3
2750,5.14802,0
2751,4.6405835,5
2752,1.0087638,0
2753,0.37915015,0
2754,4.778247,2
2755,5.254669,2
2756,5.2985787,5
2757,6.884296,16
2758,6.25573,11
2759,3.7466402,0
2760,4.2804,3
2761,7.2012467,14
2762,0.4702112,0
2763,5.372144,6
2764,4.9626164,4
2765,5.9915147,4
2766,3.5754864,4
2767,7.14114,5
2768,4.7984147,5
2769,6.1988072,6
2770,4.1399536,4
2771,3.9251444,6
2772,3.193366,2
2773,5.3581514,2
2774,7.069666,5
2775,6.755465,9
2776,6.62892,4
2777,0.4702112,1
2778,5.137279,9
2779,2.3878357,0
2780,6.409713,10
2781,8.802079,15
2782,3.90497,3
2783,2.3878357,0
2784,7.6837244,13
2785,5.8659697,13
2786,3.6353943,4
2787,4.7939095,1
2788,5.169587,4
2789,4.7427526,1
2790,8.145746,14
2791,3.9415152,4
2792,5.4765906,4
2793,1.5704701,2
2794,6.971018,4
2795,4.460932,3
2796,0.4702112,6
2797,2.2014678,3
2798,6.730987,4
2799,2.5936992,0
2800,4.686275,13
2801,6.4927764,4
2802,1.5500263,0
2803,4.6768775,0
2804,3.3217864,1
2805,6.2263103,5
2806,5.440444,5
2807,6.1315656,1
2808,6.2132773,7
2809,5.3442087,0
2810,5.935707,11
2811,4.4968743,1
2812,2.0756183,0
2813,6.115597,8
2814,0.4702112,0
2815,6.413676,8
2816,4.1873093,1
2817,0.4702112,0
2818,6.102031,0
2819,4.3855057,10
2820,5.734167,6
2821,4.6381917,6
2822,6.6396823,2
2823,6.005814,6
2824,5.615268,5
2825,4.751622,11
2826,5.591505,7
2827,4.5771775,8
2828,3.9233592,8
2829,2.2329063,0
2830,5.26502,9
2831,4.644975,8
2832,5.1531096,5
2833,2.5637162,2
2834,7.8105083,19
2835,4.231665,9
2836,4.269788,1
2837,1.519689,1
2838,7.5310454,15
2839,3.8319871,4
2840,5.4385524,1
2841,2.6495826,0
2842,5.2300425,12
2843,4.3924985,3
2844,3.7930937,3
2845,7.64673,8
2846,0.4702112,0
2847,3.6539652,4
2848,2.2514477,0
2849,5.292218,1
2850,7.213469,1
2851,6.5766225,10
2852,0.4702112,0
2853,5.562656,2
2854,5.1364694,10
2855,9.087215,10
2856,5.318306,4
2857,1.3099123,0
2858,6.414642,4
2859,8.365493,7
2860,5.0800557,0
2861,2.475037,0
2862,0.4702112,0
2863,8.845807,5
2864,3.1723056,4
2865,6.116305,6
2866,4.0206437,3
2867,4.8043504,2
2868,5.8506064,5
2869,6.279291,9
2870,0.4702112,0
2871,1.5582991,1
2872,5.4037414,11
2873,2.851363,0
2874,8.666978,7
2875,0.4702112,0
2876,6.6702523,4
2877,5.063748,3
2878,5.1184826,6
2879,2.3878357,0
2880,0.4702112,0
2881,4.689592,3
2882,8.84166,19
2883,5.213571,10
2884,2.6691601,2
2885,4.9453073,3
2886,4.8256054,0
2887,2.3878357,0
2888,3.9338503,4
2889,0.40893286,0
2890,2.4706986,0
2891,4.9407253,11
2892,5.149498,12
2893,7.1731424,10
2894,5.4681463,3
2895,6.804623,1
2896,3.8795981,3
2897,0.4702112,0
2898,4.1389546,6
2899,5.4995,8
2900,4.8849187,10
2901,6.611086,0
2902,4.387916,4
2903,4.742223,7
2904,1.0437499,1
2905,1.2552481,0
2906,5.8149977,12
2907,4.9809594,0
2908,5.7195725,12
2909,5.7272973,9
2910,3.6354482,6
2911,2.549176,0
2912,4.941582,0
2913,6.228898,13
2914,3.5555332,1
2915,1.2033939,0
2916,6.47822,9
2917,3.0211549,1
2918,5.377568,12
2919,7.2191124,4
2920,4.8260875,2
2921,5.223003,3
2922,4.568366,4
2923,0.4702112,3
2924,5.9109936,13
2925,4.89178,6
2926,4.302037,7
2927,0.4702112,0
2928,8.227595,6
2929,2.125308,0
2930,8.1716795,7
2931,4.4919877,5
2932,5.3703427,18
2933,5.3166285,1
2934,6.9824986,9
2935,4.9105067,2
2936,0.4702112,0
2937,4.229594,0
2938,8.011978,9
2939,7.6417785,11
2940,5.9803205,8
2941,5.674232,0
2942,2.766417,8
2943,7.140597,6
2944,7.869077,10
2945,3.962344,1
2946,1.5196934,1
2947,1.5196934,1
2948,9.50278,10
2949,4.356718,0
2950,2.3878357,5
2951,4.3313046,1
2952,0.4702112,1
2953,2.2664628,0
2954,7.813198,10
2955,7.664953,8
2956,4.056568,2
2957,4.8858128,4
2958,7.0954065,12
2959,1.0087638,1
2960,5.1397853,5
2961,6.221145,6
2962,7.1824684,13
2963,6.6056905,8
2964,4.717451,12
2965,6.361547,0
2966,6.2255826,7
2967,4.1573124,0
2968,7.797554,12
2969,2.3878357,3
2970,0.4702112,0
2971,2.6453621,2
2972,4.199306,12
2973,3.382974,5
2974,5.1523595,4
2975,5.006923,0
2976,5.646053,3
2977,0.4702112,0
2978,4.68954,9
2979,8.064249,9
2980,6.141168,1
2981,4.7706895,9
2982,7.1103287,13
2983,0.4702112,0
2984,4.814008,6
2985,4.332696,4
2986,4.5276504,5
2987,0.4702112,2
2988,5.893931,3
2989,2.3878357,1
2990,2.635752,2
2991,4.3118463,5
2992,2.8236709,0
2993,6.0043626,5
2994,5.93335,13
2995,4.4635544,6
2996,3.7635472,8
2997,7.7958603,12
2998,2.3878357,0
2999,2.7928855,5
3000,6.122364,3
3001,3.3612416,1
3002,4.7348084,5
3003,6.28426,8
3004,1.1912249,0
3005,6.7575784,2
3006,5.891214,3
3007,3.9022386,2
3008,8.766872,15
3009,3.8425498,5
3010,4.2160807,3
3011,5.37548,8
3012,5.523189,8
3013,0.4702112,0
3014,5.5307994,7
3015,5.1457157,4
3016,1.9665383,2
3017,5.354571,11
3018,0.4702112,0
3019,0.4702112,0
3020,5.303412,10
3021,1.5227005,0
3022,4.2359986,0
3023,3.2267377,0
3024,0.4702112,0
3025,2.101039,7
3026,6.0367966,1
3027,2.5090144,0
3028,8.057888,12
3029,3.8936362,5
3030,4.916683,9
3031,2.9257605,0
3032,8.437947,11
3033,0.4702112,0
3034,4.2215753,12
3035,4.4645114,12
3036,4.1900597,0
3037,5.023818,11
3038,1.971605,1
3039,0.4702112,0
3040,4.287889,3
3041,7.0515504,4
3042,5.406506,6
3043,5.1546884,2
3044,0.4702112,3
3045,4.567959,9
3046,0.4702112,0
3047,8.171651,6
3048,6.001944,5
3049,2.7242842,18
3050,1.5704701,0
3051,6.6941476,8
3052,9.141182,15
3053,4.869839,4
3054,3.9139273,9
3055,5.367457,3
3056,2.1836247,0
3057,3.794047,4
3058,3.5832036,6
3059,3.6312466,0
3060,5.360618,5
3061,4.5392947,0
3062,3.8728068,9
3063,5.2694607,1
3064,9.039057,9
3065,7.870849,10
3066,6.566087,12
3067,2.3878357,2
3068,2.292409,4
3069,0.4702112,0
3070,4.518515,0
3071,3.9611495,0
3072,6.984282,5
3073,4.6295366,1
3074,4.206781,0
3075,7.9947495,8
3076,6.441569,13
3077,4.4301167,6
3078,7.461613,5
3079,6.7328706,9
3080,0.4702112,0
3081,3.6914017,8
3082,5.364533,9
3083,3.4565542,4
3084,1.0544307,0
3085,6.1476436,1
3086,0.4702112,0
3087,4.435573,4
3088,7.008903,4
3089,4.061462,0
3090,5.4596343,2
3091,1.8699671,0
3092,6.435368,5
3093,3.6900334,0
3094,5.693209,2
3095,7.5593867,15
3096,3.2143886,5
3097,5.5406833,3
3098,0.4702112,0
3099,6.132586,4
3100,4.7996745,1
3101,1.5543567,0
3102,3.1792636,2
3103,4.166927,3
3104,0.4702112,0
3105,2.4253404,0
3106,5.3941417,2
3107,7.345432,6
3108,3.4615576,0
3109,3.3481991,1
3110,4.183096,4
3111,5.767821,2
3112,1.5582991,2
3113,2.2393324,0
3114,8.121028,8
3115,0.4702112,0
3116,6.4037986,5
3117,5.5653586,5
3118,7.8003845,14
3119,4.536937,11
3120,1.7189345,0
3121,1.1819942,0
3122,5.2335043,3
3123,7.430242,8
3124,4.740882,4
3125,6.816293,2
3126,3.1028645,0
3127,7.549637,11
3128,0.98042226,0
3129,6.4241023,8
3130,3.0816023,3
3131,4.8983684,4
3132,3.918184,2
3133,7.9472737,8
3134,6.837507,2
3135,7.067859,0
3136,6.9972706,3
3137,4.4420123,2
3138,3.7753263,2
3139,4.6453843,0
3140,3.5467827,3
3141,2.5703216,4
3142,2.3589861,0
3143,5.868453,5
3144,7.067245,6
3145,1.1972331,0
3146,0.4702112,0
3147,9.434772,11
3148,0.9430285,0
3149,5.2567296,14
3150,5.6396585,10
3151,0.4702112,0
3152,6.7273965,8
3153,2.057248,5
3154,4.235706,0
3155,5.288179,11
3156,10.062833,12
3157,5.309028,4
3158,5.8600526,2
3159,5.563711,4
3160,0.4702112,0
3161,3.4567988,3
3162,3.466458,8
3163,2.5193894,0
3164,1.0391743,0
3165,2.3878357,0
3166,7.8916426,5
3167,3.4301913,6
3168,6.8901305,9
3169,4.855161,9
3170,6.8488,7
3171,4.749495,5
3172,5.010777,6
3173,9.04653,7
3174,4.6139307,3
3175,0.4702112,0
3176,1.8954625,0
3177,6.0012636,3
3178,4.276053,1
3179,2.6481988,0
3180,7.481995,0
3181,8.780704,17
3182,2.6450891,7
3183,4.8726406,6
3184,5.989016,4
3185,6.635284,6
3186,2.3456686,1
3187,2.3878357,0
3188,6.6042414,11
3189,3.810572,1
3190,1.8511593,2
3191,5.905942,9
3192,6.8122506,2
3193,7.039408,10
3194,4.629714,5
3195,7.710391,8
3196,7.981707,1
3197,1.3909613,0
3198,8.317975,1
3199,3.9601512,3
3200,3.9120748,2
3201,6.5238957,14
3202,0.4702112,0
3203,5.0174346,7
3204,4.511084,5
3205,7.672448,7
3206,7.4586644,11
3207,8.332954,12
3208,3.8265224,10
3209,4.432819,5
3210,4.27181,9
3211,4.4464574,5
3212,3.8503506,1
3213,7.0803347,4
3214,1.4025859,3
3215,5.017588,4
3216,6.6877522,10
3217,5.1732173,8
3218,9.22449,13
3219,4.057198,2
3220,0.76449233,0
3221,4.881765,7
3222,3.190235,1
3223,0.4702112,0
3224,7.270802,7
3225,7.307058,10
3226,3.747199,0
3227,5.8976398,4
3228,0.4702112,0
3229,0.4702112,0
3230,9.314483,2
3231,5.7998514,6
3232,8.079736,7
3233,3.8164942,5
3234,1.7818661,0
3235,6.5139856,8
3236,4.4726434,1
3237,1.8757273,0
3238,4.372153,2
3239,4.4069257,5
3240,0.8428969,0
3241,6.653497,9
3242,5.1446986,1
3243,2.4998734,0
3244,2.508188,2
3245,0.4702112,0
3246,2.8325684,6
3247,4.3143597,12
3248,2.7778594,2
3249,6.3308954,7
3250,5.1092443,6
3251,3.7620697,6
3252,1.1261456,0
3253,4.0438023,4
3254,1.2159476,0
3255,7.5056176,8
3256,8.645211,3
3257,5.4074426,2
3258,2.1367311,0
3259,0.4702112,0
3260,7.353738,4
3261,4.5857806,7
3262,0.4702112,0
3263,5.6458335,14
3264,3.8963711,2
3265,7.4254355,7
3266,7.0035367,7
3267,4.5016484,14
3268,5.4806314,0
3269,2.3878357,2
3270,8.519464,10
3271,7.0052285,4
3272,0.4702112,0
3273,0.4702112,0
3274,2.3878357,0
3275,5.2102942,4
3276,4.496661,0
3277,3.7314997,3
3278,4.7939095,2
3279,1.0798908,0
3280,4.5032163,7
3281,4.6700807,7
3282,5.8000197,3
3283,2.686015,1
3284,3.6233952,3
3285,6.0438256,14
3286,8.017077,12
3287,4.8905234,4
3288,4.2936754,1
3289,2.3878357,2
3290,4.599983,4
3291,2.3878357,0
3292,4.670842,2
3293,6.321262,6
3294,4.466927,4
3295,0.4702112,0
3296,6.528383,5
3297,5.2911777,8
3298,4.2203093,3
3299,1.2795161,1
3300,1.494468,0
3301,5.7649946,0
3302,7.022228,7
3303,3.5547197,1
3304,9.218379,10
3305,3.5154605,4
3306,2.7793753,6
3307,5.2176986,0
3308,2.680073,1
3309,4.276643,2
3310,3.5117362,2
3311,1.1706091,0
3312,2.6716104,3
3313,1.1756945,0
3314,0.4702112,2
3315,0.6282514,2
3316,6.562877,9
3317,1.8511593,0
3318,6.6987147,11
3319,5.0477433,0
3320,4.87483,12
3321,2.0619802,0
3322,0.40893286,0
3323,3.7609253,4
3324,5.345804,8
3325,1.0655243,0
3326,4.910191,7
3327,5.084164,8
3328,2.3878357,0
3329,1.1301512,0
3330,6.563918,6
3331,2.3878357,2
3332,2.858764,0
3333,5.5034604,1
3334,4.2691145,7
3335,5.1221604,18
3336,5.3713145,1
3337,2.4253404,18
3338,5.7342086,3
3339,4.968444,7
3340,7.3281,2
3341,6.260057,0
3342,4.778651,7
3343,0.9430285,2
3344,8.805329,7
3345,6.7224293,1
3346,5.3865967,5
3347,3.9347312,12
3348,7.52648,15
3349,1.1706091,0
3350,6.1151223,7
3351,2.3878357,0
3352,7.194256,9
3353,8.601551,2
3354,4.5570283,5
3355,5.319656,5
3356,2.9178424,4
3357,3.3431876,5
3358,0.4702112,0
3359,2.7667565,5
3360,5.308566,7
3361,1.2805375,0
3362,8.680951,6
3363,4.87357,6
3364,4.974626,5
3365,4.1532164,3
3366,6.071784,10
3367,5.764471,0
3368,3.634788,0
3369,4.747879,0
3370,2.3558218,16
3371,0.4702112,10
3372,7.3045206,14
3373,6.569388,6
3374,2.0375597,0
3375,2.7381346,5
3376,6.566037,2
3377,4.231033,4
3378,1.2352407,1
3379,6.1253796,3
3380,4.8516326,11
3381,3.8718398,5
3382,3.0106747,2
3383,6.7368336,4
3384,8.905292,8
3385,3.6790726,5
3386,2.4926546,0
3387,4.75678,3
3388,5.1879745,3
3389,5.0582366,3
3390,4.683493,1
3391,2.9396582,0
3392,0.4702112,0
3393,4.8257823,6
3394,3.6285546,6
3395,4.9480696,8
3396,4.9034076,2
3397,2.1881404,0
3398,0.37915015,0
3399,5.6183314,12
3400,7.567166,7
3401,6.7524757,15
3402,5.7360635,3
3403,8.072818,12
3404,3.4573808,3
3405,3.8788188,9
3406,7.0579047,3
3407,5.1526146,2
3408,5.3350377,5
3409,2.1080303,0
3410,2.112819,0
3411,7.1824684,10
3412,2.4762766,0
3413,5.259498,4
3414,6.86205,9
3415,3.3506308,7
3416,6.8456755,2
3417,4.345198,11
3418,0.4936548,0
3419,7.4997234,8
3420,2.0619802,7
3421,3.3494601,4
3422,3.9039166,2
3423,4.343803,2
3424,0.7848078,0
3425,4.921954,3
3426,3.23777,3
3427,2.3878357,0
3428,4.8682723,0
3429,3.0500534,2
3430,3.712752,10
3431,3.3275511,8
3432,4.5095572,10
3433,4.7020516,15
3434,4.4578967,7
3435,4.6226115,7
3436,3.5888002,8
3437,7.106936,10
3438,6.760377,7
3439,5.3443837,5
3440,3.529863,0
3441,4.247871,6
3442,0.4702112,0
3443,4.8301225,5
3444,6.3708363,0
3445,1.1047195,0
3446,4.522845,2
3447,5.5415306,8
3448,0.4702112,0
3449,6.7777534,16
3450,7.2445836,7
3451,9.399967,10
3452,4.5482173,5
3453,2.0730186,1
3454,6.2349377,9
3455,0.4702112,0
3456,6.7747636,9
3457,5.1966925,2
3458,8.774432,9
3459,5.25812,11
3460,4.223636,0
3461,6.290332,2
3462,1.684996,2
3463,5.605172,11
3464,4.7159224,1
3465,7.5232606,13
3466,7.99165,5
3467,8.641357,18
3468,4.7082334,7
3469,3.2166193,2
3470,6.672095,2
3471,4.5415306,4
3472,4.0038934,5
3473,1.0105389,0
3474,9.141276,8
3475,1.3237869,1
3476,0.4702112,1
3477,3.432924,6
3478,4.466896,2
3479,5.587586,1
3480,3.9451709,3
3481,5.053056,4
3482,2.6963162,0
3483,5.52231,9
3484,4.6728168,10
3485,5.5047965,4
3486,5.411412,9
3487,1.2052385,2
3488,0.4702112,0
3489,8.469908,9
3490,3.8439202,2
3491,6.3776164,1
3492,4.7939095,12
3493,5.6907606,9
3494,3.877057,1
3495,7.3136463,12
3496,4.0780883,5
3497,3.7379014,6
3498,4.962822,6
3499,1.5196934,15
3500,5.3040605,13
3501,4.575539,1
3502,0.4702112,0
3503,0.4702112,0
3504,7.865928,11
3505,2.6595547,3
3506,8.106955,6
3507,6.544101,5
3508,3.0952234,8
3509,5.8955336,14
3510,3.8990185,2
3511,7.273477,11
3512,3.442678,4
3513,8.17048,7
3514,4.239776,3
3515,3.937124,0
3516,6.773786,3
3517,3.531862,0
3518,7.890286,9
3519,0.4702112,0
3520,5.574596,0
3521,7.6801596,9
3522,1.0052289,0
3523,6.8838015,10
3524,3.5158527,5
3525,6.0842357,8
3526,4.4581876,8
3527,5.7560396,4
3528,6.0004807,9
3529,4.1633987,9
3530,5.393845,1
3531,3.9824963,2
3532,2.5726464,1
3533,4.483941,11
3534,2.3878357,7
3535,0.4702112,0
3536,0.4702112,0
3537,0.4702112,0
3538,2.9774663,6
3539,5.194917,5
3540,0.4702112,0
3541,7.810531,16
3542,6.432966,1
3543,6.2511063,11
3544,4.551061,0
3545,6.089748,0
3546,0.56399405,0
3547,4.739583,3
3548,4.7669992,7
3549,7.813168,3
3550,5.8260813,5
3551,7.328906,14
3552,9.722228,18
3553,3.755986,1
3554,3.058048,0
3555,3.902236,0
3556,3.7494888,2
3557,0.9430285,0
3558,7.67047,11
3559,6.520267,1
3560,0.4702112,0
3561,4.173565,6
3562,1.2159476,3
3563,1.2526244,2
3564,1.0798908,1
3565,5.353102,7
3566,3.634788,1
3567,3.9977505,7
3568,4.469661,16
3569,5.878802,2
3570,6.1995625,7
3571,6.9374285,9
3572,5.057144,2
3573,1.7912668,14
3574,6.1816363,15
3575,4.957196,4
3576,5.6287456,8
3577,6.611443,6
3578,2.2722683,2
3579,5.795402,13
3580,5.7659707,3
3581,4.6488023,6
3582,6.9015684,14
3583,4.778351,5
3584,2.3726695,0
3585,8.517299,12
3586,5.2886014,10
3587,5.816154,14
3588,4.470662,4
3589,4.943458,0
3590,3.2607028,1
3591,2.5696907,8
3592,4.1108217,7
3593,4.2554016,6
3594,3.9459174,4
3595,8.076872,10
3596,6.5845113,10
3597,3.0128927,3
3598,5.0592318,8
3599,5.9834,12
3600,0.4702112,0
3601,6.829722,8
3602,4.5149064,10
3603,7.8372526,4
3604,1.2552481,0
3605,5.2751765,7
3606,2.3878357,0
3607,1.5272382,0
3608,9.306236,10
3609,8.525445,17
3610,4.0272856,3
3611,5.723217,9
3612,6.4359803,7
3613,8.442724,5
3614,8.666533,6
3615,3.9158316,1
3616,4.379049,10
3617,6.4535985,4
3618,5.8688807,6
3619,8.346019,17
3620,5.041684,9
3621,5.4401555,4
3622,1.0087638,1
3623,5.8808775,10
3624,8.817315,16
3625,4.115721,2
3626,4.873377,11
3627,3.6285799,10
3628,4.867703,0
3629,3.8585165,3
3630,6.011233,8
3631,0.89299893,0
3632,5.017588,0
3633,0.9430285,0
3634,1.9123755,0
3635,6.120511,1
3636,6.170245,13
3637,0.8643825,1
3638,7.792313,7
3639,4.834357,4
3640,2.7242842,6
3641,0.4702112,1
3642,3.1176918,2
3643,8.838268,10
3644,0.89299893,0
3645,4.768017,2
3646,5.242233,11
3647,0.4702112,0
3648,5.4105,1
3649,3.7410867,0
3650,0.4702112,0
3651,4.6453843,1
3652,5.2884226,2
3653,4.9137497,2
3654,3.5542822,4
3655,4.268912,5
3656,6.6422596,11
3657,5.691194,9
3658,0.80784845,0
3659,3.9972274,11
3660,0.4702112,3
3661,6.012538,6
3662,3.0470116,7
3663,4.482057,6
3664,6.930099,8
3665,4.1151643,2
3666,6.705108,1
3667,5.437393,0
3668,7.8995004,7
3669,4.3991685,4
3670,4.306103,1
3671,7.42542,12
3672,2.3883247,0
3673,5.5970187,0
3674,6.100419,2
3675,1.6266233,0
3676,6.5322423,9
3677,5.4940343,4
3678,7.8026595,11
3679,6.9937205,4
3680,5.499224,4
3681,7.540206,9
3682,3.7367544,0
3683,3.6286438,5
3684,9.617812,5
3685,0.4702112,0
3686,3.9893904,6
3687,4.9016595,4
3688,6.6827083,2
3689,5.26089,3
3690,5.9622765,1
3691,6.369303,11
3692,4.987334,8
3693,7.8784165,12
3694,0.4702112,0
3695,5.7465873,0
3696,3.7522223,8
3697,2.3878357,0
3698,4.260949,0
3699,1.8293965,17
3700,3.074485,0
3701,6.799544,11
3702,5.365029,5
3703,4.2964325,2
3704,6.6458683,12
3705,1.9304088,0
3706,3.5135663,4
3707,7.0497575,7
3708,1.1081226,0
3709,3.424445,2
3710,4.434333,6
3711,6.0534453,6
3712,6.149863,5
3713,5.545698,9
3714,6.3696966,0
3715,3.336696,8
3716,6.1116376,15
3717,0.4702112,2
3718,4.176661,4
3719,6.2644644,10
3720,1.6491606,1
3721,4.7233243,3
3722,5.464528,4
3723,3.206269,4
3724,1.2805375,0
3725,5.695091,4
3726,4.5800843,1
3727,5.442435,2
3728,5.189813,1
3729,5.3705373,2
3730,2.3878357,1
3731,2.5924575,0
3732,4.185002,3
3733,0.4702112,0
3734,0.77286786,3
3735,3.0838263,0
3736,0.4702112,0
3737,5.491569,7
3738,5.278496,0
3739,4.7050223,9
3740,8.411658,7
3741,4.8813853,6
3742,4.6362257,3
3743,4.3384643,2
3744,6.301516,8
3745,6.548761,6
3746,7.082715,2
3747,2.931475,3
3748,6.3694983,7
3749,3.780904,7
3750,5.5125313,3
3751,6.7957892,7
3752,6.0849195,5
3753,3.5995467,7
3754,7.8163733,13
3755,5.283194,1
3756,1.7912668,0
3757,6.882817,8
3758,3.6108987,2
3759,4.3446345,0
3760,4.845701,2
3761,7.2793646,2
3762,7.4419813,14
3763,5.517166,1
3764,4.3439493,6
3765,7.782057,9
3766,4.086732,3
3767,4.904252,1
3768,6.0251985,5
3769,0.8428969,0
3770,1.6639254,0
3771,8.554101,13
3772,5.367388,0
3773,4.170216,0
3774,4.502644,0
3775,0.4702112,0
3776,0.7848078,0
3777,5.8331513,6
3778,1.7095418,1
3779,1.5196934,0
3780,6.5849214,5
3781,2.4253404,0
3782,1.9827758,1
3783,4.651386,7
3784,5.966625,1
3785,5.793197,6
3786,1.717205,0
3787,7.136073,0
3788,1.1301512,0
3789,4.380686,8
3790,3.3760927,7
3791,5.544972,6
3792,6.181975,1
3793,3.6149092,11
3794,6.0128617,11
3795,3.6762574,4
3796,5.3154097,9
3797,4.311216,2
3798,7.103674,8
3799,6.144199,11
3800,4.0508323,9
3801,3.0253222,0
3802,7.808103,4
3803,5.8706098,8
3804,6.5673065,8
3805,3.7424016,0
3806,5.296923,1
3807,0.4702112,0
3808,4.56534,2
3809,7.691416,10
3810,3.9831464,0
3811,6.4021807,6
3812,4.9841,4
3813,6.381162,11
3814,0.4702112,0
3815,5.1043334,4
3816,5.730337,8
3817,0.4702112,0
3818,1.4730251,0
3819,2.7864726,1
3820,5.0173454,10
3821,2.9710996,4
3822,1.3836371,0
3823,7.592089,5
3824,6.800655,8
3825,8.468135,10
3826,6.832647,11
3827,5.505291,4
3828,3.2312713,0
3829,2.5600502,0
3830,1.5986353,0
3831,1.2840351,4
3832,7.2448964,3
3833,6.9232783,10
3834,7.1060286,14
3835,4.223232,2
3836,4.1814756,5
3837,9.3296995,10
3838,4.2283473,9
3839,5.2975364,8
3840,5.101853,0
3841,4.7131743,4
3842,4.4543204,6
3843,5.846372,8
3844,5.8389173,2
3845,4.178544,13
3846,4.795103,0
3847,0.8428969,0
3848,5.79172,6
3849,2.3878357,0
3850,1.1972331,0
3851,7.6287737,8
3852,3.2535799,2
3853,1.5409194,0
3854,7.6853194,12
3855,3.5514235,2
3856,6.543587,10
3857,5.605205,3
3858,4.0680194,0
3859,8.540354,10
3860,7.1303887,4
3861,4.804171,3
3862,4.9829316,0
3863,4.932112,5
3864,5.3164783,7
3865,2.3878357,0
3866,0.4702112,0
3867,5.577492,0
3868,6.8562727,5
3869,0.4702112,0
3870,5.383667,6
3871,5.949723,4
3872,6.289656,9
3873,2.3878357,3
3874,8.182921,10
3875,5.268566,4
3876,4.381314,7
3877,6.445698,19
3878,2.9624882,0
3879,4.3830156,2
3880,5.31974,9
3881,7.730692,11
3882,6.940217,14
3883,5.616588,5
3884,4.847799,0
3885,0.7067969,0
3886,3.2985866,7
3887,5.4322696,3
3888,2.8073215,5
3889,0.4702112,0
3890,1.7912668,0
3891,3.475315,0
3892,4.8124413,5
3893,3.8287306,9
3894,2.6057522,2
3895,9.074365,7
3896,0.4702112,0
3897,9.558305,13
3898,7.065281,8
3899,5.273112,2
3900,0.4702112,2
3901,4.2176366,1
3902,6.36221,3
3903,8.180149,13
3904,8.469256,4
3905,5.345453,2
3906,0.4702112,0
3907,3.8067634,1
3908,4.8779397,5
3909,3.4106064,0
3910,0.4702112,0
3911,5.6224656,0
3912,2.0613194,0
3913,5.3292475,6
3914,4.6783996,7
3915,8.203432,11
3916,4.0470104,6
3917,2.9767845,2
3918,6.5709624,4
3919,4.624215,8
3920,3.2495792,2
3921,2.9768388,9
3922,0.4702112,1
3923,5.7711353,5
3924,6.6268144,5
3925,0.7848078,2
3926,7.7474537,10
3927,5.697005,9
3928,2.013277,0
3929,5.4772606,10
3930,4.036861,5
3931,7.1953273,12
3932,3.8108208,6
3933,0.4702112,0
3934,5.3527803,12
3935,2.1217618,0
3936,5.8415446,4
3937,0.4702112,1
3938,5.85329,0
3939,3.9509885,2
3940,6.5579247,11
3941,0.6282514,1
3942,2.1492362,3
3943,4.0735297,4
3944,6.399315,0
3945,4.297922,2
3946,4.374828,0
3947,2.3279665,0
3948,0.4702112,0
3949,4.075305,0
3950,3.7152872,9
3951,7.9553246,9
3952,4.6216474,3
3953,1.5196934,1
3954,2.2648487,0
3955,4.425224,3
3956,4.7615366,5
3957,4.0390263,2
3958,5.181918,1
3959,6.5031157,14
3960,6.4001417,8
3961,9.385934,13
3962,8.572773,9
3963,6.592672,9
3964,0.4702112,0
3965,5.3719087,0
3966,1.2287557,0
3967,4.736862,7
3968,8.601466,14
3969,8.257253,13
3970,4.781276,5
3971,4.940351,11
3972,5.0862837,3
3973,4.809281,7
3974,5.57846,0
3975,0.37915015,1
3976,6.264244,7
3977,0.9430285,0
3978,1.0052289,0
3979,7.3511143,11
3980,8.249806,10
3981,3.7226555,1
3982,2.6639633,1
3983,0.8643825,0
3984,4.792786,7
3985,0.4702112,0
3986,5.470019,2
3987,5.7521305,5
3988,9.972764,9
3989,4.6646547,1
3990,5.851752,3
3991,2.9444892,1
3992,1.9931731,0
3993,4.0494237,7
3994,8.076918,7
3995,2.101754,0
3996,2.4253404,0
3997,9.079424,1
3998,6.497919,10
3999,4.9192257,1
4000,5.63005,3
4001,3.731591,4
4002,6.556511,9
4003,7.958447,11
4004,2.2630546,4
4005,4.7322106,5
4006,5.373035,8
4007,5.5522947,4
4008,5.802003,3
4009,8.7992,14
4010,2.0460434,0
4011,6.959951,0
4012,1.1236496,0
4013,2.7242842,1
4014,6.2748113,8
4015,0.4702112,0
4016,3.8340137,12
4017,4.2006,0
4018,5.9557314,1
4019,7.32661,10
4020,2.3878357,3
4021,2.9844003,1
4022,0.4702112,3
4023,8.741367,10
4024,0.4702112,0
4025,9.207238,6
4026,7.8182197,7
4027,6.7548423,7
4028,5.2537413,7
4029,5.5899634,9
4030,7.391953,9
4031,4.925593,0
4032,5.0765314,8
4033,5.3632827,1
4034,6.4992323,11
4035,5.051307,8
4036,0.4702112,0
4037,5.584073,3
